,Instrument,RIC,Currency,Issuer Rating,Rating Source Description,Date,Fitchs Rating,Fitchs Rating Date,SP Rating,SP Rating Date,Moodys Rating,Moodys Rating Date,Duration,Total Duration,Modified Duration,Modified Duration,Mac. Duration,Macaulay Duration,Yield To Maturity,Yield to Maturity,Average Yield to Maturity,Yield to Maturity,Bond Grade,Par Value,Face Issued Total
461,SE0013884137=,SE0013884137=,SEK,NR,Egan-Jones Senior Unsecured,2022-10-19,,,,,,2023-05-26,0.0583,,0.0583,0.035951404359934,0.058333,,2.256521,,,2.207227,,2000000,400000000
462,SE0013884145=,SE0013884145=,SEK,NR,Egan-Jones Senior Unsecured,2022-10-19,,,,,,2023-05-26,1.9746,,0.0583,,1.974515,,2.744743,,,2.69482,,2000000,1000000000
463,SE0013884152=,SE0013884152=,SEK,NR,Egan-Jones Senior Unsecured,2022-10-19,,,,,,2023-05-26,1.928,,1.8693,0.203696841549909,1.927896,,3.191256,,,3.141239,,2000000,1250000000
464,SE0013884160=,SE0013884160=,SEK,,,,,,,,,2023-05-25,0.0556,,0.0556,,0.055556,,2.405644,,,2.351794,,2000000,500000000
465,SE0013884178=,SE0013884178=,SEK,,,,,,,,,2023-05-23,2.2165,,2.1514,0.230118623270386,2.216437,,3.076057,,,3.026009,,2000000,1000000000
466,SE0013884202=,SE0013884202=,SEK,a3,Moody's Baseline Credit Assessments Rating,2025-11-18,,,,,Aaa,2025-10-14,1.9879,,0.0556,,1.987906,,2.327674,,,2.307766,Bond Grade: Investment Grade,2000000,7000000000
467,SE0013884210=,SE0013884210=,SEK,A1,Egan-Jones Commercial Paper,2023-03-21,,,,,,2023-06-08,0.0917,,0.0915,0.038905679988687,0.091667,,2.472902,,,2.42043,,2000000,500000000
468,SE0013884244=,SE0013884244=,SEK,,,,,,,,,2023-06-09,1.9797,,1.9198,0.208725592855278,1.979589,,3.16694,,,3.116864,,2000000,500000000
469,SE0013884269=,SE0013884269=,SEK,P-1,Moody's Short-term Issuer Counterparty Risk Rating,2018-06-26,,,,,Aaa,2023-06-14,2.0689,,0.1333,,2.066141,,2.303049,,,2.283105,Bond Grade: Investment Grade,2000000,1500000000
470,SE0013884277=,SE0013884277=,SEK,,,,,,,,,2023-09-05,0.1139,,0.1139,,0.111111,,2.345002,,,2.296704,,2000000,1500000000
471,SE0013884301=,SE0013884301=,SEK,,,,,,,,,2023-09-01,1.2756,,1.2368,0.145092903685493,1.275617,,3.186247,,,3.136116,,2000000,750000000
472,SE0013884319=,SE0013884319=,SEK,,,,,,,,,2023-09-01,1.2936,,0.075,,1.290768,,2.730539,,,2.680363,,2000000,1150000000
473,SE0013884327=,SE0013884327=,SEK,a3,Moody's Baseline Credit Assessments Rating,2025-11-18,,,,,,2023-09-07,0.3397,,0.0944,,0.336898,,2.542117,,,2.492152,,2000000,500000000
474,SE0013884343=,SE0013884343=,SEK,,,,,,,,,2023-09-13,2.3221,,2.2532,0.239611201701331,2.322029,,3.106802,,,3.056853,,2000000,500000000
475,SE0013884368=,SE0013884368=,SEK,Baa2,Moody's Derived Long-term Issuer Rating,2025-09-02,,,,,,2023-09-13,0.1917,,0.1917,,0.188889,,2.541608,,,2.492036,,2000000,300000000
476,SE0013884376=,SE0013884376=,SEK,NR,Egan-Jones Senior Unsecured,2022-10-19,,,,,,2023-09-18,0.3701,,0.1222,,0.367333,,2.407858,,,2.357989,,2000000,900000000
477,SE0013884384=,SE0013884384=,SEK,NR,Egan-Jones Senior Unsecured,2022-10-19,,,,,,2023-09-18,0.3694,,0.3661,0.064012392307023,0.369444,,2.521852,,,2.472,,2000000,600000000
478,SE0013884392=,SE0013884392=,SEK,NR,Egan-Jones Senior Unsecured,2022-10-19,,,,,,2023-09-18,2.2696,,0.1222,,2.266778,,2.74754,,,2.697613,,2000000,1500000000
479,SE0013884400=,SE0013884400=,SEK,,,,,,,,,2023-09-21,2.176,,2.1117,0.226488290836307,2.175879,,3.093313,,,3.043283,,2000000,600000000
480,SE0013884426=,SE0013884426=,SEK,,,,,,,,,2023-09-25,2.2669,,2.1964,0.234517623031068,2.266823,,3.260778,,,3.210802,,2000000,650000000
481,SE0013884434=,SE0013884434=,SEK,a3,Moody's Baseline Credit Assessments Rating,2025-11-18,,,,,,2023-10-09,0.4287,,0.1806,,0.425945,,2.380139,,,2.32992,,2000000,250000000
482,SE0013884442=,SE0013884442=,SEK,,,,,,,,,2023-10-18,1.4118,,1.3711,0.157715717735619,1.411751,,3.01387,,,2.963831,,2000000,500000000
483,SE0013884467=,SE0013884467=,SEK,A3,Moody's Junior Senior Unsecured,2021-07-13,,,,,A1,2026-04-21,0.7672,,0.0278,,0.767195,,2.39873,,,2.368888,Bond Grade: Investment Grade,2000000,1700000000
484,SE0013884475=,SE0013884475=,SEK,,,,,,,,,2023-11-16,2.4096,,2.3334,0.247131176029066,2.409498,,3.314076,,,3.26404,,2000000,750000000
485,SE0013884491=,SE0013884491=,SEK,Baa2,Moody's Derived Long-term Issuer Rating,2025-05-23,,,,,,2023-12-04,0.5758,,0.0833,,0.573038,,2.697299,,,2.647359,,2000000,700000000
486,SE0013884509=,SE0013884509=,SEK,Baa2,Moody's Derived Long-term Issuer Rating,2025-05-23,,,,,,2023-12-04,0.5806,,0.5711,0.082636368135932,0.580556,,2.899201,,,2.849344,,2000000,550000000
487,SE0013884533=,SE0013884533=,SEK,BBB-,Fitch Subordinated,2022-04-28,,,,,,2024-01-10,2.4412,,0.2639,,2.441219,,2.38423,,,2.364042,,2000000,6600000000
488,SE0013884541=,SE0013884541=,SEK,,,,,,,,,2024-01-16,0.7,,0.2,,0.697221,,2.453755,,,2.403708,,2000000,400000000
489,SE0013884558=,SE0013884558=,SEK,Baa2,Moody's Derived Long-term Issuer Rating,2025-05-23,,,,,,2024-01-18,2.5626,,0.2111,,2.559662,,3.191724,,,3.141758,,2000000,1000000000
490,SE0013884566=,SE0013884566=,SEK,,,,,,,,,2024-01-18,1.6656,,1.6161,0.17373733791663,1.665622,,3.113467,,,3.063325,,2000000,500000000
491,SE0013884582=,SE0013884582=,SEK,A3,Moody's Long-term Issuer Rating,2024-03-28,,,,,,2024-01-26,0.7222,,0.2306,,0.719377,,2.498345,,,2.448429,,2000000,750000000
492,SE0013884590=,SE0013884590=,SEK,A3,Moody's Long-term Issuer Rating,2024-03-28,,,,,,2024-01-26,2.6164,,0.2306,,2.613528,,2.819508,,,2.769521,,2000000,750000000
493,SE0013884608=,SE0013884608=,SEK,,,,,,,,,2024-02-27,2.6508,,0.0611,,2.650647,,3.404975,,,3.355019,,2000000,800000000
494,SE0013884616=,SE0013884616=,SEK,,,,,,,,,2024-02-27,2.6775,,2.5752,0.257522076516404,2.677398,,4.021995,,,3.97202,,2000000,200000000
495,SE0013884624=,SE0013884624=,SEK,Baa2,Moody's Derived Long-term Issuer Rating,2024-12-19,,,,,,2024-02-26,0.7954,,0.0583,,0.795439,,2.747154,,,2.6972,,2000000,1000000000
496,SE0013884657=,SE0013884657=,SEK,,,,,,,,,2024-03-19,0.8609,,0.1333,,0.858076,,2.785612,,,2.735438,,2000000,500000000
497,SE0013884681=,SE0013884681=,SEK,,,,,,,,,2024-04-16,2.832,,2.7394,0.27455315137934,2.831909,,3.431049,,,3.380988,,2000000,500000000
498,SE0013884715=,SE0013884715=,SEK,,,,,,,,,2024-05-06,0.9886,,0.25,,,,,,,2.786109,,2000000,350000000
499,SE0013884723=,SE0013884723=,SEK,WR,Moody's Long-term Issuer Rating,2024-03-14,,,,,,2024-05-02,2.8676,,0.25,,2.86248,,2.850123,,,2.80743,,2000000,300000000
500,SE1053=,SE1053=,SEK,AAA,R&I Long-term Issuer Rating,2025-01-27,AAA,2009-05-19,,,Aaa,2026-02-20,10.9024,,10.7944,0.957277914237229,10.639007,,2.980522,,,1.0,Bond Grade: Investment Grade,5000,50750450000
501,SE1056=,SE1056=,SEK,AAA,R&I Long-term Issuer Rating,2025-01-27,,,,,Aaa,2026-02-20,5.6477,,5.5918,0.538215305456444,5.620084,,2.633445,,,1.0,Bond Grade: Investment Grade,5000,63875000000
502,SE1059=,SE1059=,SEK,AAA,R&I Long-term Issuer Rating,2025-01-27,,,,,NR,2017-05-02,0.5194,,0.5168,0.077644661039074,0.519444,,2.186897,,,1.0,,5000,123897000000
503,SE1060=,SE1060=,SEK,AAA,R&I Long-term Issuer Rating,2025-01-27,,,,,,2017-01-27,1.9971,,1.9773,,1.996533,,2.480409,,,1.0,,5000,110365000000
504,SE1061=,SE1061=,SEK,AAA,R&I Long-term Issuer Rating,2025-01-27,,,,,,2018-06-01,3.4747,,3.4403,,3.473156,,2.549451,,,1.0,,5000,92150000000
505,SE1062=,SE1062=,SEK,AAA,R&I Long-term Issuer Rating,2025-01-27,,,,,,2020-03-27,5.0001,,4.9506,0.48224150639631,4.998968,,2.640299,,,1.0,,5000,75390000000
506,SE1063=,SE1063=,SEK,AAA,R&I Long-term Issuer Rating,2025-01-27,,,,,,2020-11-24,18.5778,,18.3939,,18.300405,,3.076711,,,1.0,,5000,18972000000
507,SE1064=,SE1064=,SEK,AAA,R&I Long-term Issuer Rating,2025-01-27,,,,,,2021-06-23,34.3706,,34.0303,,28.545912,,3.320976,,,1.0,,5000,10750000000
508,SE1065=,SE1065=,SEK,AAA,R&I Long-term Issuer Rating,2025-01-27,,,,,,2022-05-06,7.0668,,6.9969,0.664684233313028,7.029989,,2.747837,,,1.0,,5000,70250000000
509,SE1066=,SE1066=,SEK,AAA,R&I Long-term Issuer Rating,2025-01-27,,,,,,2024-02-02,8.3087,,8.2265,,8.24222,,2.831067,,,1.0,,5000,88750000000
510,SE1068=,SE1068=,SEK,AAA,R&I Long-term Issuer Rating,2025-01-27,,,,,,2026-03-18,9.5305,,9.4361,,9.388978,,2.908519,,,1.0,,5000,22000000000
511,SE2513786=,SE2513786=,SEK,AAA,R&I Long-term Issuer Rating,2025-01-27,,,,,,2025-06-06,9.3006,,9.2085,0.856276879731964,9.170598,,2.857956,,,1.0,,5000,57800000000
512,SE2605T=,SE2605T=,SEK,AAA,R&I Long-term Issuer Rating,2025-01-27,,,,,,2026-02-06,0.0417,,0.0416,,0.041667,,1.921537,,,1.0,,5000,20000000000
513,SE2606T=,SE2606T=,SEK,AAA,R&I Long-term Issuer Rating,2025-01-27,,,,,,2025-06-23,0.1194,,0.1193,0.041563601949352,0.116667,,1.955253,,,1.0,,5000,35000000000
514,SE2607T=,SE2607T=,SEK,AAA,R&I Long-term Issuer Rating,2025-01-27,,,,,,2026-04-07,0.1972,,0.1968,,0.194444,,1.985207,,,1.0,,5000,20000000000
515,SE2608T=,SE2608T=,SEK,AAA,R&I Long-term Issuer Rating,2025-01-27,,,,,,2026-05-04,0.2944,,0.2936,,0.288889,,2.019103,,,1.0,,5000,10000000000
516,SE2609T=,SE2609T=,SEK,AAA,R&I Long-term Issuer Rating,2025-01-27,,,,,,2025-09-05,0.3722,,0.3708,0.064447661757027,0.363889,,2.071068,,,1.0,,5000,37500000000
517,SE2612T=,SE2612T=,SEK,AAA,R&I Long-term Issuer Rating,2025-01-27,,,,,,2025-12-12,0.625,,0.6211,0.087109456313637,0.613889,,2.240542,,,1.0,,5000,35000000000
518,SE2703T=,SE2703T=,SEK,AAA,R&I Long-term Issuer Rating,2025-01-27,,,,,,2026-03-06,0.8778,,0.8701,,0.866667,,2.368887,,,1.0,,5000,23100000000
519,SE3103=,SE3103=,SEK,AAA,R&I Long-term Issuer Rating,2025-01-27,,,,,NR,1998-06-23,2.4365,,1.9439,,2.473485,0.259985516382386,2.468604,,,25.342186,,5000,3495210000
520,SE3104=,SE3104=,SEK,AAA,R&I Long-term Issuer Rating,2025-01-27,AAA,2004-08-06,,,Aaa,2026-02-20,2.4403,,1.9818,,2.475343,0.26013369321643,1.238556,,,23.137764,Bond Grade: Investment Grade,5000,118230415000
521,SE3111=,SE3111=,SEK,AAA,R&I Long-term Issuer Rating,2025-01-27,,,,,NR,2017-01-12,6.0384,,5.6864,,6.04496,0.590716209968671,1.08339,,,6.189782,,5000,40800000000
522,SE3112=,SE3112=,SEK,AAA,R&I Long-term Issuer Rating,2025-01-27,,,,,NR,2017-01-12,0.0722,,0.0012,,0.072222,0.037562827430163,0.406037,,,5751.118474,,5000,84080000000
523,SE3113=,SE3113=,SEK,AAA,R&I Long-term Issuer Rating,2025-01-27,,,,,,2017-02-06,1.5707,,1.3016,,1.570957,0.176358215668784,1.466409,,,20.678199,,5000,36219000000
524,SE3114=,SE3114=,SEK,AAA,R&I Long-term Issuer Rating,2025-01-27,,,,,,2020-02-10,4.0571,,3.8015,,4.059393,0.406819497867897,1.082299,,,6.722896,,5000,24691000000
525,SE3115=,SE3115=,SEK,AAA,R&I Long-term Issuer Rating,2025-01-27,,,,,,2021-09-06,12.9308,,12.5976,,12.947332,1.23002516045166,1.246224,,,2.644734,,5000,12416500000
526,SE3116=,SE3116=,SEK,AAA,R&I Long-term Issuer Rating,2025-01-27,,,,,,2025-02-24,9.6624,,9.5573,,9.660415,0.92571624858585,1.175562,,,1.100428,,5000,9055000000
